,table1,col1,table2,col2,sim_score
1062,Du2022-07,Meaning-Changed,Pfeil2006-12,Mark-up Language,0.13595733
1063,Pfeil2006-12,Mark-up Language,Du2022-07,Meaning-Changed,0.13595733
1064,Anthonio2020-03,Spelling/Grammar,Zhang2016-11,Warrant/Reasoning/Backing,0.13587448
1065,Zhang2016-11,Warrant/Reasoning/Backing,Anthonio2020-03,Spelling/Grammar,0.13587448
1066,Zhang2015-06,General Content,Pfeil2006-12,Format,0.13534771
1067,Pfeil2006-12,Format,Zhang2015-06,General Content,0.13534771
1068,Pfeil2006-12,Delete Link,Guo2022-16,Dynamic Update,0.1352705
1069,Guo2022-16,Dynamic Update,Pfeil2006-12,Delete Link,0.1352705
1070,Du2022-07,Style,Daxenberger2013-17,Paraphrase,0.13521472
1071,Daxenberger2013-17,Paraphrase,Du2022-07,Style,0.13521472
1072,Failgey1981-10,Format,Zhang2016-11,General Content,0.13498333
1073,Zhang2016-11,General Content,Failgey1981-10,Format,0.13498333
1074,Zhang2016-11,General Content,Pfeil2006-12,Format,0.13314652
1075,Pfeil2006-12,Format,Zhang2016-11,General Content,0.13314652
1076,Anthonio2020-03,Paraphrase,Du2022-07,Style,0.13292304
1077,Du2022-07,Style,Anthonio2020-03,Paraphrase,0.13292304
1078,Anthonio2020-03,Paraphrase,Zhang2016-11,Evidence,0.13231003
1079,Zhang2016-11,Evidence,Anthonio2020-03,Paraphrase,0.13231003
1080,Daxenberger2012-09,Revert,Rathjens1985-15,Order,0.13082024
1081,Rathjens1985-15,Order,Daxenberger2012-09,Revert,0.13082024
1082,Rathjens1985-15,Order,Daxenberger2013-17,Revert,0.13082024
1083,Daxenberger2013-17,Revert,Rathjens1985-15,Order,0.13082024
1084,Failgey1981-10,Meaning-Preserving-Consilidation,Rathjens1985-15,Consistency,0.13039896
1085,Rathjens1985-15,Consistency,Failgey1981-10,Meaning-Preserving-Consilidation,0.13039896
1086,Pfeil2006-12,Reversion,Rathjens1985-15,Brevity,0.12805775
1087,Rathjens1985-15,Brevity,Pfeil2006-12,Reversion,0.12805775
1088,Falting2021-04,Refactoring,Rathjens1985-15,Order,0.12792447
1089,Rathjens1985-15,Order,Falting2021-04,Refactoring,0.12792447
1090,Anthonio2020-03,Spelling/Grammar,Jones2008-13,Add Link,0.12694345
1091,Jones2008-13,Add Link,Anthonio2020-03,Spelling/Grammar,0.12694345
1092,Jones2008-13,Add Link,Rathjens1985-15,Accuracy,0.12650266
1093,Rathjens1985-15,Accuracy,Jones2008-13,Add Link,0.12650266
1094,Anthonio2020-03,Spelling/Grammar,Jones2008-13,Revert,0.1264822
1095,Jones2008-13,Revert,Anthonio2020-03,Spelling/Grammar,0.1264822
1096,Yang2016-08,Template-Deletion,Rathjens1985-15,Completeness,0.124913916
1097,Rathjens1985-15,Completeness,Yang2016-08,Template-Deletion,0.124913916
1098,Yang2017-01,Refactoring,Du2022-07,Meaning-Changed,0.12462491
1099,Du2022-07,Meaning-Changed,Yang2017-01,Refactoring,0.12462491
1100,Spangher2022-05,Refactors,Rathjens1985-15,Order,0.12456183
1101,Rathjens1985-15,Order,Spangher2022-05,Refactors,0.12456183
1102,Rajagopal2022-02,Word-Smithing,Rathjens1985-15,Order,0.12420682
1103,Rathjens1985-15,Order,Rajagopal2022-02,Word-Smithing,0.12420682
1104,Jones2008-13,Add Image,Rathjens1985-15,Emphasis,0.12370932
1105,Rathjens1985-15,Emphasis,Jones2008-13,Add Image,0.12370932
1106,Spangher2022-05,Addition,Rathjens1985-15,Accuracy,0.12367358
1107,Rathjens1985-15,Accuracy,Spangher2022-05,Addition,0.12367358
1108,Yang2017-01,Refactoring,Rathjens1985-15,Order,0.122936405
1109,Rathjens1985-15,Order,Yang2017-01,Refactoring,0.122936405
1110,Pfeil2006-12,Add Link,Rathjens1985-15,Accuracy,0.122578286
1111,Pfeil2006-12,Spelling,Rathjens1985-15,Emphasis,0.122578286
1112,Rathjens1985-15,Accuracy,Pfeil2006-12,Add Link,0.122578286
1113,Rathjens1985-15,Emphasis,Pfeil2006-12,Spelling,0.122578286
1114,Failgey1981-10,Spelling,Rathjens1985-15,Emphasis,0.12239896
1115,Rathjens1985-15,Emphasis,Failgey1981-10,Spelling,0.12239896
1116,Daxenberger2013-17,Template-Deletion,Rathjens1985-15,Completeness,0.12175681
1117,Du2022-07,Fluency,Daxenberger2012-09,File-Deletion,0.12139227
1118,Du2022-07,Fluency,Daxenberger2013-17,File-Deletion,0.12139227
1119,Daxenberger2012-09,File-Deletion,Du2022-07,Fluency,0.12139227
1120,Daxenberger2013-17,File-Deletion,Du2022-07,Fluency,0.12139227
1121,Daxenberger2012-09,Template-Deletion,Rathjens1985-15,Completeness,0.12108791
1122,Rathjens1985-15,Completeness,Daxenberger2012-09,Template-Deletion,0.12108791
1123,Rathjens1985-15,Completeness,Daxenberger2013-17,Template-Deletion,0.12108791
1124,Rajagopal2022-02,Fact Update,Rathjens1985-15,Emphasis,0.11667641
1125,Rathjens1985-15,Emphasis,Rajagopal2022-02,Fact Update,0.11667641
1126,Du2022-07,Fluency,Yang2016-08,File-Deletion,0.11543132
1127,Yang2016-08,File-Deletion,Du2022-07,Fluency,0.11543132
1128,Spangher2022-05,Deletion,Rathjens1985-15,Completeness,0.11358585
1129,Rathjens1985-15,Completeness,Spangher2022-05,Deletion,0.11358585
1130,Du2022-07,Meaning-Changed,Daxenberger2012-09,Vandalism,0.1130389
1131,Daxenberger2012-09,Vandalism,Du2022-07,Meaning-Changed,0.1130389
1132,Du2022-07,Meaning-Changed,Daxenberger2013-17,Vandalism,0.108100615
1133,Daxenberger2013-17,Vandalism,Du2022-07,Meaning-Changed,0.108100615
1134,Daxenberger2012-09,Paraphrase,Rathjens1985-15,Emphasis,0.10735639
1135,Rathjens1985-15,Emphasis,Daxenberger2012-09,Paraphrase,0.10735639
1136,Rathjens1985-15,Emphasis,Daxenberger2013-17,Paraphrase,0.10735639
1137,Daxenberger2013-17,Paraphrase,Rathjens1985-15,Emphasis,0.10735639
1138,Anthonio2020-03,Paraphrase,Rathjens1985-15,Emphasis,0.10632286
1139,Rathjens1985-15,Emphasis,Anthonio2020-03,Paraphrase,0.10632286
1140,Anthonio2020-03,Spelling/Grammar,Rathjens1985-15,Order,0.10461827
1141,Rathjens1985-15,Order,Anthonio2020-03,Spelling/Grammar,0.10461827
1142,Du2022-07,Meaning-Changed,Yang2016-08,Markup-Inserion,0.10205597
1143,Du2022-07,Meaning-Changed,Yang2016-08,Markup-Deletion,0.10205597
1144,Yang2016-08,Markup-Inserion,Du2022-07,Meaning-Changed,0.10205597
1145,Yang2016-08,Markup-Deletion,Du2022-07,Meaning-Changed,0.10205597
1146,Rajagopal2022-02,Add Supporting Evidence,Rathjens1985-15,Brevity,0.101357296
1147,Rathjens1985-15,Brevity,Rajagopal2022-02,Add Supporting Evidence,0.101357296
1148,Rajagopal2022-02,Add New Information,Rathjens1985-15,Accuracy,0.10133662
1149,Rathjens1985-15,Accuracy,Rajagopal2022-02,Add New Information,0.10133662
1150,Anthonio2020-03,Information Deletion,Rathjens1985-15,Completeness,0.08972795
1151,Rathjens1985-15,Completeness,Anthonio2020-03,Information Deletion,0.08972795
